path_type,seq_from,seq_to,category,n_from,n_to,W2_distance,delta_n,action_A,is_bio
null_random,HET_IDP_EWSR1_5,HET_ALT_EL_2,HET_IDP_to_HET_ALT,5.0,2.0,4.926397223246931,3.0,5.03332869505253,False
null_random,HET_COMP_K6_L4_30,HET_BLOCK_KE_25,HET_COMP_to_HET_BLOCK,30.0,25.0,2.061707314106344,5.0,2.1706661114524843,False
null_random,HET_ALT_KE_3,HET_KAPPA_1.0_60,HET_ALT_to_HET_KAPPA,3.0,60.0,5.129526137843026,57.0,5.249828352895758,False
null_random,HET_IDP_CPEB4_10,HET_IDP_PABPN1_12,HET_IDP_to_HET_IDP,10.0,12.0,3.2389460970449164,2.0,3.344439158488257,False
null_random,HET_IDP_FUS_18,HET_BLOCK_KE_2,HET_IDP_to_HET_BLOCK,18.0,2.0,7.05731797993416,16.0,7.171484046654441,False
null_random,HET_ALT_KE_5,HET_COMP_K10_L0_50,HET_ALT_to_HET_COMP,5.0,50.0,9.647590696683492,45.0,9.766733903665937,False
null_random,HET_IDP_DDX4_5,HET_ALT_GS_25,HET_IDP_to_HET_ALT,5.0,25.0,1.7052321124260232,20.0,1.8204547246146405,False
null_random,HET_KAPPA_0.9_40,HET_BLOCK_KE_12,HET_KAPPA_to_HET_BLOCK,40.0,12.0,1.2665990919512056,28.0,1.3834355711011381,False
null_random,HET_IDP_DDX4_10,HET_IDP_ASYN_2,HET_IDP_to_HET_IDP,10.0,2.0,2.224816633391877,8.0,2.335802756278558,False
null_random,HET_IDP_LAF1_3,HET_IDP_CPEB4_15,HET_IDP_to_HET_IDP,3.0,15.0,3.9716014601030607,12.0,4.0844262068903685,False
null_random,HET_ALT_KL_20,HET_IDP_RGG_2,HET_ALT_to_HET_IDP,20.0,2.0,3.633669993379219,18.0,3.7483921882750515,False
null_random,HET_BLOCK_KL_18,HET_IDP_CPEB4_18,HET_BLOCK_to_HET_IDP,18.0,18.0,4.464684373148786,0.0,4.564684373148785,False
null_random,HET_BLOCK_KL_18,HET_ALT_KE_8,HET_BLOCK_to_HET_ALT,18.0,8.0,2.0971481801672707,10.0,2.209137656531263,False
null_random,HET_IDP_CPEB4_12,HET_BLOCK_EL_20,HET_IDP_to_HET_BLOCK,12.0,20.0,1.349096549950626,8.0,1.460082672837307,False
null_random,HET_IDP_RGG_4,HET_BLOCK_EL_15,HET_IDP_to_HET_BLOCK,4.0,15.0,1.7501119094876072,11.0,1.8625364427365474,False
null_random,HET_ALT_KL_4,HET_BLOCK_KL_20,HET_ALT_to_HET_BLOCK,4.0,20.0,2.8184449843874857,16.0,2.932611051107767,False
null_random,HET_IDP_PABPN1_4,HET_IDP_EWSR1_3,HET_IDP_to_HET_IDP,4.0,3.0,2.822178078388039,1.0,2.9256438142908388,False
null_random,HET_KAPPA_0.7_60,HET_IDP_CPEB4_4,HET_KAPPA_to_HET_IDP,60.0,4.0,4.01449045186663,56.0,4.134705708205802,False
null_random,HET_IDP_PABPN1_8,HET_IDP_FUS_25,HET_IDP_to_HET_IDP,8.0,25.0,2.67994512958493,17.0,2.7943969883744106,False
null_random,HET_IDP_RGG_4,HET_COMP_K8_L2_10,HET_IDP_to_HET_COMP,4.0,10.0,0.7166199604453499,6.0,0.8263495111906265,False
null_random,HET_IDP_TAU_25,HET_IDP_TAU_18,HET_IDP_to_HET_IDP,25.0,18.0,6.155370709361097,7.0,6.265767917069496,False
null_random,HET_COMP_K4_L6_30,HET_BLOCK_KL_12,HET_COMP_to_HET_BLOCK,30.0,12.0,1.6887041957655837,18.0,1.803426390661416,False
null_random,HET_ALT_KE_10,HET_ALT_EL_4,HET_ALT_to_HET_ALT,10.0,4.0,2.648229323678188,6.0,2.7579588744234647,False
null_random,HET_IDP_EWSR1_2,HET_ALT_EL_15,HET_IDP_to_HET_ALT,2.0,15.0,2.724131409419621,13.0,2.8373266960676977,False
null_random,HET_ALT_GS_18,HET_IDP_TAU_25,HET_ALT_to_HET_IDP,18.0,25.0,13.850378803671578,7.0,13.960776011379977,False
null_random,HET_ALT_KL_8,HET_IDP_EWSR1_8,HET_ALT_to_HET_IDP,8.0,8.0,1.716685070484847,0.0,1.8166850704848472,False
null_random,HET_IDP_FUS_10,HET_ALT_KL_3,HET_IDP_to_HET_ALT,10.0,3.0,4.100677167976675,7.0,4.211074375685074,False
null_random,HET_IDP_RGG_6,HET_ALT_KE_5,HET_IDP_to_HET_ALT,6.0,5.0,3.7342627993615283,1.0,3.8377285352643282,False
null_random,HET_KAPPA_0.7_20,HET_IDP_QN_4,HET_KAPPA_to_HET_IDP,20.0,4.0,3.52180963169169,16.0,3.635975698411971,False
null_random,HET_IDP_RGG_8,HET_KAPPA_0.5_60,HET_IDP_to_HET_KAPPA,8.0,60.0,3.330282418112008,52.0,3.450133877679769,False
null_random,HET_IDP_DDX4_8,HET_COMP_K8_L2_50,HET_IDP_to_HET_COMP,8.0,50.0,2.590583978956974,42.0,2.7093899795354415,False
null_random,HET_ALT_EL_20,HET_IDP_DDX4_2,HET_ALT_to_HET_IDP,20.0,2.0,3.7559321332228928,18.0,3.870654328118725,False
null_random,HET_IDP_EWSR1_3,HET_IDP_FUS_8,HET_IDP_to_HET_IDP,3.0,8.0,1.7874852329885533,5.0,1.8964440303346937,False
null_random,HET_BLOCK_GE_20,HET_KAPPA_0.5_60,HET_BLOCK_to_HET_KAPPA,20.0,60.0,3.074415794963149,40.0,3.192983655296671,False
null_random,HET_COMP_K0_L10_50,HET_IDP_QN_5,HET_COMP_to_HET_IDP,50.0,5.0,2.7673022677988652,45.0,2.886445474781311,False
null_random,HET_COMP_K6_L4_30,HET_KAPPA_0.0_20,HET_COMP_to_HET_KAPPA,30.0,20.0,2.1758910839968486,10.0,2.2878805603608408,False
null_random,HET_IDP_QN_8,HET_IDP_LAF1_12,HET_IDP_to_HET_IDP,8.0,12.0,2.7492000962208993,4.0,2.8572472857830697,False
null_random,HET_IDP_PABPN1_4,HET_ALT_KL_5,HET_IDP_to_HET_ALT,4.0,5.0,2.42037835620887,1.0,2.52384409211167,False
null_random,HET_IDP_FUS_8,HET_KAPPA_1.0_60,HET_IDP_to_HET_KAPPA,8.0,60.0,3.6253039396413116,52.0,3.7451553992090725,False
null_random,HET_ALT_KE_18,HET_ALT_GS_5,HET_ALT_to_HET_ALT,18.0,5.0,2.753387104366996,13.0,2.8665823910150725,False
null_random,HET_IDP_LAF1_5,HET_IDP_LAF1_2,HET_IDP_to_HET_IDP,5.0,2.0,3.6078508944152623,3.0,3.7147823662208617,False
null_random,HET_IDP_FUS_18,HET_BLOCK_KE_10,HET_IDP_to_HET_BLOCK,18.0,10.0,3.5887354092008468,8.0,3.699721532087528,False
null_random,HET_ALT_EL_12,HET_ALT_KE_2,HET_ALT_to_HET_ALT,12.0,2.0,5.214899057238283,10.0,5.326888533602275,False
null_random,HET_IDP_QN_10,HET_COMP_K2_L8_50,HET_IDP_to_HET_COMP,10.0,50.0,2.9275281958456576,40.0,3.0460960561791794,False
null_random,HET_IDP_DDX4_6,HET_IDP_TAU_25,HET_IDP_to_HET_IDP,6.0,25.0,13.359604115697758,19.0,13.474582777065528,False
null_random,HET_IDP_DDX4_6,HET_IDP_TAU_18,HET_IDP_to_HET_IDP,6.0,18.0,8.001852485452579,12.0,8.114677232239886,False
null_random,HET_ALT_KL_15,HET_IDP_PABPN1_25,HET_ALT_to_HET_IDP,15.0,25.0,4.196873029188754,10.0,4.308862505552745,False
null_random,HET_BLOCK_GE_8,HET_KAPPA_0.9_40,HET_BLOCK_to_HET_KAPPA,8.0,40.0,2.1295173945491626,32.0,2.246999932356495,False
null_random,HET_IDP_DDX4_5,HET_IDP_QN_4,HET_IDP_to_HET_IDP,5.0,4.0,1.3469676193740026,1.0,1.4504333552768023,False
null_random,HET_IDP_DDX4_3,HET_ALT_EL_25,HET_IDP_to_HET_ALT,3.0,25.0,2.5195096369984413,22.0,2.635187108078087,False
null_random,HET_COMP_K6_L4_30,HET_ALT_GS_5,HET_COMP_to_HET_ALT,30.0,5.0,1.8616820791724908,25.0,1.9779725618625983,False
null_random,HET_COMP_K0_L10_30,HET_BLOCK_KE_6,HET_COMP_to_HET_BLOCK,30.0,6.0,3.36140447620691,24.0,3.4774988553312514,False
null_random,HET_ALT_KE_3,HET_ALT_KL_25,HET_ALT_to_HET_ALT,3.0,25.0,4.554474445882275,22.0,4.67015191696192,False
null_random,HET_COMP_K0_L10_10,HET_IDP_PABPN1_20,HET_COMP_to_HET_IDP,10.0,20.0,3.627830282612082,10.0,3.739819758976074,False
null_random,HET_IDP_DDX4_12,HET_IDP_LAF1_15,HET_IDP_to_HET_IDP,12.0,15.0,1.9776698853377843,3.0,2.084601357143384,False
null_random,HET_BLOCK_EL_18,HET_BLOCK_GE_2,HET_BLOCK_to_HET_BLOCK,18.0,2.0,4.0108311871111075,16.0,4.124997253831388,False
null_random,HET_BLOCK_EL_12,HET_COMP_K0_L10_50,HET_BLOCK_to_HET_COMP,12.0,50.0,2.8072468155208528,38.0,2.925564623751501,False
null_random,HET_ALT_KE_2,HET_IDP_TAU_8,HET_ALT_to_HET_IDP,2.0,8.0,5.6001615745401985,6.0,5.709891125285474,False
null_random,HET_ALT_EL_2,HET_ALT_KE_2,HET_ALT_to_HET_ALT,2.0,2.0,2.531648485487024,0.0,2.631648485487024,False
null_random,HET_ALT_KL_8,HET_IDP_EWSR1_12,HET_ALT_to_HET_IDP,8.0,12.0,4.086101649427666,4.0,4.194148838989836,False
null_random,HET_ALT_KL_2,HET_ALT_EL_5,HET_ALT_to_HET_ALT,2.0,5.0,3.9018402862338286,3.0,4.008771758039428,False
null_random,HET_IDP_RGG_5,HET_BLOCK_GE_18,HET_IDP_to_HET_BLOCK,5.0,18.0,1.770494685471951,13.0,1.8836899721200273,False
null_random,HET_IDP_PABPN1_4,HET_IDP_QN_20,HET_IDP_to_HET_IDP,4.0,20.0,4.030233919617994,16.0,4.144399986338275,False
null_random,HET_ALT_EL_25,HET_KAPPA_0.9_40,HET_ALT_to_HET_KAPPA,25.0,40.0,1.29111229087899,15.0,1.4049752344901891,False
null_random,HET_ALT_KE_3,HET_KAPPA_0.0_40,HET_ALT_to_HET_KAPPA,3.0,40.0,4.4078031475999175,37.0,4.525991078398549,False
null_random,HET_IDP_FUS_8,HET_IDP_PABPN1_3,HET_IDP_to_HET_IDP,8.0,3.0,3.3759252086210028,5.0,3.4848840059671433,False
null_random,HET_IDP_QN_25,HET_IDP_FUS_12,HET_IDP_to_HET_IDP,25.0,12.0,5.308906636145589,13.0,5.422101922793665,False
null_random,HET_BLOCK_KL_2,HET_ALT_KL_10,HET_BLOCK_to_HET_ALT,2.0,10.0,5.134190931538944,8.0,5.245177054425625,False
null_random,HET_ALT_KL_8,HET_KAPPA_0.3_20,HET_ALT_to_HET_KAPPA,8.0,20.0,2.293786068078112,12.0,2.4066108148654197,False
null_random,HET_IDP_TAU_25,HET_COMP_K0_L10_10,HET_IDP_to_HET_COMP,25.0,10.0,14.668426468737698,15.0,14.782289412348897,False
null_random,HET_COMP_K6_L4_30,HET_KAPPA_0.0_40,HET_COMP_to_HET_KAPPA,30.0,40.0,2.8618096116995617,10.0,2.973799088063554,False
null_random,HET_IDP_ASYN_2,HET_IDP_FUS_4,HET_IDP_to_HET_IDP,2.0,4.0,1.5146112235075573,2.0,1.620104284950898,False
null_random,HET_BLOCK_EL_6,HET_IDP_LAF1_8,HET_BLOCK_to_HET_IDP,6.0,8.0,2.426603222862222,2.0,2.5320962843055628,False
null_random,HET_BLOCK_KL_20,HET_IDP_ASYN_1,HET_BLOCK_to_HET_IDP,20.0,1.0,4.990357597015832,19.0,5.105336258383601,False
null_random,HET_IDP_FUS_2,HET_IDP_FUS_4,HET_IDP_to_HET_IDP,2.0,4.0,2.1706392750653145,2.0,2.276132336508655,False
null_random,HET_BLOCK_EL_10,HET_ALT_EL_18,HET_BLOCK_to_HET_ALT,10.0,18.0,2.4629359955219035,8.0,2.5739221184085848,False
null_random,HET_BLOCK_KE_10,HET_IDP_DDX4_18,HET_BLOCK_to_HET_IDP,10.0,18.0,3.5468105032418484,8.0,3.6577966261285297,False
null_random,HET_ALT_GS_8,HET_IDP_TAU_8,HET_ALT_to_HET_IDP,8.0,8.0,2.242558905017791,0.0,2.3425589050177913,False
null_random,HET_BLOCK_EL_12,HET_IDP_TAU_20,HET_BLOCK_to_HET_IDP,12.0,20.0,10.214640517741948,8.0,10.325626640628629,False
null_random,HET_IDP_DDX4_12,HET_IDP_QN_4,HET_IDP_to_HET_IDP,12.0,4.0,2.454908762183623,8.0,2.5658948850703043,False
null_random,HET_IDP_LAF1_20,HET_IDP_TAU_12,HET_IDP_to_HET_IDP,20.0,12.0,1.8315026363446507,8.0,1.9424887592313318,False
null_random,HET_BLOCK_KL_12,HET_ALT_KE_12,HET_BLOCK_to_HET_ALT,12.0,12.0,2.3547809442037266,0.0,2.4547809442037267,False
null_random,HET_IDP_CPEB4_8,HET_ALT_KL_4,HET_IDP_to_HET_ALT,8.0,4.0,2.8727838455801193,4.0,2.9808310351422898,False
null_random,HET_COMP_K6_L4_10,HET_IDP_CPEB4_18,HET_COMP_to_HET_IDP,10.0,18.0,5.977118143096559,8.0,6.08810426598324,False
null_random,HET_IDP_RGG_5,HET_IDP_CPEB4_6,HET_IDP_to_HET_IDP,5.0,6.0,2.3989393101101726,1.0,2.5024050460129725,False
null_random,HET_KAPPA_0.7_60,HET_COMP_K10_L0_50,HET_KAPPA_to_HET_COMP,60.0,50.0,6.112863595107942,10.0,6.224853071471934,False
null_random,HET_COMP_K4_L6_10,HET_IDP_PABPN1_3,HET_COMP_to_HET_IDP,10.0,3.0,1.04416392837846,7.0,1.1545611360868593,False
null_random,HET_ALT_EL_12,HET_ALT_EL_2,HET_ALT_to_HET_ALT,12.0,2.0,4.960671332050578,10.0,5.072660808414569,False
null_random,HET_ALT_KL_8,HET_BLOCK_KL_25,HET_ALT_to_HET_BLOCK,8.0,25.0,3.473601897650517,17.0,3.5880537564399977,False
null_random,HET_BLOCK_KE_4,HET_ALT_EL_20,HET_BLOCK_to_HET_ALT,4.0,20.0,3.3131719591121596,16.0,3.427338025832441,False
null_random,HET_IDP_LAF1_20,HET_IDP_CPEB4_25,HET_IDP_to_HET_IDP,20.0,25.0,1.9716401943425368,5.0,2.080598991688677,False
null_random,HET_ALT_KE_20,HET_COMP_K6_L4_30,HET_ALT_to_HET_COMP,20.0,30.0,1.9084844234810587,10.0,2.0204738998450504,False
null_random,HET_KAPPA_0.3_20,HET_IDP_FUS_3,HET_KAPPA_to_HET_IDP,20.0,3.0,1.6812087615070541,17.0,1.795660620296535,False
null_random,HET_ALT_GS_12,HET_IDP_LAF1_6,HET_ALT_to_HET_IDP,12.0,6.0,1.818418079806038,6.0,1.9281476305513148,False
null_random,HET_BLOCK_EL_4,HET_IDP_DDX4_8,HET_BLOCK_to_HET_IDP,4.0,8.0,4.913026849629282,4.0,5.021074039191452,False
null_random,HET_IDP_PABPN1_20,HET_BLOCK_KL_15,HET_IDP_to_HET_BLOCK,20.0,15.0,3.480063203258229,5.0,3.5890220006043694,False
null_random,HET_IDP_PABPN1_2,HET_BLOCK_KE_18,HET_IDP_to_HET_BLOCK,2.0,18.0,5.681276860893009,16.0,5.79544292761329,False
null_random,HET_IDP_RGG_4,HET_IDP_RGG_8,HET_IDP_to_HET_IDP,4.0,8.0,1.7864830592859735,4.0,1.8945302488481441,False
null_random,HET_ALT_GS_18,HET_BLOCK_KL_8,HET_ALT_to_HET_BLOCK,18.0,8.0,2.4986282989202544,10.0,2.6106177752842465,False
null_random,HET_ALT_KE_12,HET_BLOCK_KL_4,HET_ALT_to_HET_BLOCK,12.0,4.0,3.71871794209812,8.0,3.829704064984801,False
null_random,HET_IDP_LAF1_20,HET_KAPPA_0.0_60,HET_IDP_to_HET_KAPPA,20.0,60.0,3.4670991272636003,40.0,3.585666987597122,False
null_random,HET_IDP_QN_25,HET_ALT_GS_20,HET_IDP_to_HET_ALT,25.0,20.0,6.0518400560508505,5.0,6.16079885339699,False
null_random,HET_KAPPA_0.0_20,HET_IDP_PABPN1_3,HET_KAPPA_to_HET_IDP,20.0,3.0,2.1038673857900743,17.0,2.218319244579555,False
null_random,HET_IDP_ASYN_9,HET_BLOCK_GE_4,HET_IDP_to_HET_BLOCK,9.0,4.0,5.502075631658623,5.0,5.6110344290047625,False
null_random,HET_BLOCK_GE_4,HET_IDP_PABPN1_18,HET_BLOCK_to_HET_IDP,4.0,18.0,4.234495136075931,14.0,4.348035387081442,False
null_random,HET_BLOCK_EL_12,HET_BLOCK_KL_20,HET_BLOCK_to_HET_BLOCK,12.0,20.0,1.7039720370929217,8.0,1.8149581599796027,False
null_random,HET_ALT_KL_4,HET_KAPPA_1.0_40,HET_ALT_to_HET_KAPPA,4.0,40.0,3.1863052717740765,36.0,3.3043598613372978,False
null_random,HET_IDP_CPEB4_10,HET_IDP_RGG_12,HET_IDP_to_HET_IDP,10.0,12.0,3.6978497178618053,2.0,3.803342779305146,False
null_random,HET_COMP_K6_L4_50,HET_BLOCK_KL_25,HET_COMP_to_HET_BLOCK,50.0,25.0,4.133635224848064,25.0,4.2499257075381704,False
null_random,HET_IDP_FUS_18,HET_IDP_LAF1_25,HET_IDP_to_HET_IDP,18.0,25.0,5.086396366131909,7.0,5.196793573840308,False
null_random,HET_BLOCK_KE_8,HET_IDP_PABPN1_2,HET_BLOCK_to_HET_IDP,8.0,2.0,4.2631869297974845,6.0,4.37291648054276,False
null_random,HET_IDP_LAF1_2,HET_IDP_ASYN_6,HET_IDP_to_HET_IDP,2.0,6.0,5.148229919349063,4.0,5.256277108911234,False
null_random,HET_BLOCK_EL_25,HET_COMP_K0_L10_30,HET_BLOCK_to_HET_COMP,25.0,30.0,4.096442635804899,5.0,4.205401433151039,False
null_random,HET_IDP_DDX4_3,HET_ALT_KL_20,HET_IDP_to_HET_ALT,3.0,20.0,2.2166606856775872,17.0,2.331112544467068,False
null_random,HET_IDP_CPEB4_12,HET_IDP_QN_4,HET_IDP_to_HET_IDP,12.0,4.0,2.7127241791693577,8.0,2.823710302056039,False
null_random,HET_BLOCK_EL_20,HET_IDP_TAU_2,HET_BLOCK_to_HET_IDP,20.0,2.0,2.5615983166203606,18.0,2.676320511516193,False
null_random,HET_IDP_QN_3,HET_BLOCK_EL_20,HET_IDP_to_HET_BLOCK,3.0,20.0,2.872799207944056,17.0,2.9872510667335366,False
null_random,HET_IDP_FUS_8,HET_BLOCK_GE_8,HET_IDP_to_HET_BLOCK,8.0,8.0,3.456577390471791,0.0,3.5565773904717912,False
null_random,HET_ALT_EL_8,HET_ALT_KE_25,HET_ALT_to_HET_ALT,8.0,25.0,3.2302422966636297,17.0,3.3446941554531104,False
null_random,HET_IDP_DDX4_3,HET_BLOCK_GE_25,HET_IDP_to_HET_BLOCK,3.0,25.0,3.3082865304971847,22.0,3.4239640015768305,False
null_random,HET_ALT_EL_4,HET_BLOCK_GE_12,HET_ALT_to_HET_BLOCK,4.0,12.0,3.7783948061026296,8.0,3.889380928989311,False
null_random,HET_IDP_LAF1_6,HET_IDP_DDX4_10,HET_IDP_to_HET_IDP,6.0,10.0,0.5836897833896427,4.0,0.6917369729518132,False
null_random,HET_ALT_EL_5,HET_BLOCK_GE_25,HET_ALT_to_HET_BLOCK,5.0,25.0,2.9853464913529595,20.0,3.1005691035415768,False
null_random,HET_IDP_PABPN1_2,HET_IDP_QN_25,HET_IDP_to_HET_IDP,2.0,25.0,8.477986094134621,23.0,8.59387636328636,False
null_random,HET_COMP_K2_L8_50,HET_BLOCK_KL_20,HET_COMP_to_HET_BLOCK,50.0,20.0,3.3818289292416575,30.0,3.4989988652640833,False
null_random,HET_BLOCK_EL_25,HET_KAPPA_0.5_20,HET_BLOCK_to_HET_KAPPA,25.0,20.0,3.4322378006753276,5.0,3.541196598021468,False
null_random,HET_IDP_EWSR1_4,HET_ALT_KE_18,HET_IDP_to_HET_ALT,4.0,18.0,2.580563063955626,14.0,2.694103314961137,False
null_random,HET_IDP_EWSR1_18,HET_BLOCK_EL_12,HET_IDP_to_HET_BLOCK,18.0,12.0,4.644484321400106,6.0,4.754213872145382,False
null_random,HET_IDP_DDX4_10,HET_IDP_PABPN1_8,HET_IDP_to_HET_IDP,10.0,8.0,1.6019306862427454,2.0,1.707423747686086,False
null_random,HET_IDP_LAF1_20,HET_IDP_CPEB4_20,HET_IDP_to_HET_IDP,20.0,20.0,1.4107514070275242,0.0,1.5107514070275243,False
null_random,HET_BLOCK_KL_18,HET_ALT_KE_20,HET_BLOCK_to_HET_ALT,18.0,20.0,2.0841064907613602,2.0,2.189599552204701,False
null_random,HET_COMP_K6_L4_50,HET_BLOCK_KL_10,HET_COMP_to_HET_BLOCK,50.0,10.0,2.9780456726125957,40.0,3.0966135329461175,False
null_random,HET_COMP_K0_L10_30,HET_IDP_FUS_10,HET_COMP_to_HET_IDP,30.0,10.0,2.3683614904080303,20.0,2.4835841025966476,False
null_random,HET_IDP_QN_20,HET_IDP_QN_25,HET_IDP_to_HET_IDP,20.0,25.0,3.882161996767106,5.0,3.9911207941132467,False
null_random,HET_ALT_GS_5,HET_IDP_EWSR1_8,HET_ALT_to_HET_IDP,5.0,8.0,2.849929712015134,3.0,2.9568611838207333,False
null_random,HET_KAPPA_0.0_60,HET_IDP_RGG_18,HET_KAPPA_to_HET_IDP,60.0,18.0,1.4741398426921257,42.0,1.5929458432705936,False
null_random,HET_BLOCK_GE_25,HET_BLOCK_GE_8,HET_BLOCK_to_HET_BLOCK,25.0,8.0,3.5362236174856503,17.0,3.650675476275131,False
null_random,HET_IDP_DDX4_20,HET_IDP_PABPN1_12,HET_IDP_to_HET_IDP,20.0,12.0,2.854512999717362,8.0,2.9654991226040432,False
null_random,HET_IDP_PABPN1_5,HET_IDP_FUS_3,HET_IDP_to_HET_IDP,5.0,3.0,1.0338689865436945,2.0,1.1393620479870352,False
null_random,HET_ALT_EL_20,HET_ALT_GS_12,HET_ALT_to_HET_ALT,20.0,12.0,3.286525013218437,8.0,3.3975111361051185,False
null_random,HET_IDP_QN_2,HET_IDP_CPEB4_8,HET_IDP_to_HET_IDP,2.0,8.0,3.7706064880399004,6.0,3.880336038785177,False
null_random,HET_BLOCK_KE_12,HET_COMP_K6_L4_10,HET_BLOCK_to_HET_COMP,12.0,10.0,2.6978878046434938,2.0,2.8033808660868345,False
null_random,HET_KAPPA_0.3_20,HET_ALT_GS_20,HET_KAPPA_to_HET_ALT,20.0,20.0,1.671277319940692,0.0,1.7712773199406922,False
null_random,HET_ALT_GS_20,HET_KAPPA_1.0_60,HET_ALT_to_HET_KAPPA,20.0,60.0,2.925836124255532,40.0,3.044403984589054,False
null_random,HET_IDP_PABPN1_18,HET_ALT_KE_18,HET_IDP_to_HET_ALT,18.0,18.0,2.1485268210910458,0.0,2.248526821091046,False
null_random,HET_IDP_TAU_10,HET_IDP_QN_6,HET_IDP_to_HET_IDP,10.0,6.0,3.2915541041316714,4.0,3.399601293693842,False
null_random,HET_BLOCK_KE_10,HET_IDP_QN_3,HET_BLOCK_to_HET_IDP,10.0,3.0,2.325994507456107,7.0,2.4363917151645063,False
null_random,HET_IDP_QN_5,HET_BLOCK_KE_6,HET_IDP_to_HET_BLOCK,5.0,6.0,1.2642584814598885,1.0,1.3677242173626882,False
null_random,HET_ALT_KE_3,HET_IDP_EWSR1_18,HET_ALT_to_HET_IDP,3.0,18.0,5.803769356002874,15.0,5.9176322996140724,False
null_random,HET_BLOCK_KE_6,HET_IDP_DDX4_20,HET_BLOCK_to_HET_IDP,6.0,20.0,4.066539496492356,14.0,4.180079747497867,False
null_random,HET_COMP_K10_L0_30,HET_ALT_GS_15,HET_COMP_to_HET_ALT,30.0,15.0,8.23532744936188,15.0,8.34919039297308,False
null_random,HET_IDP_EWSR1_20,HET_ALT_GS_18,HET_IDP_to_HET_ALT,20.0,18.0,3.859988625897171,2.0,3.9654816873405117,False
null_random,HET_COMP_K4_L6_30,HET_COMP_K6_L4_10,HET_COMP_to_HET_COMP,30.0,10.0,2.4254085066367024,20.0,2.5406311188253197,False
null_random,HET_COMP_K6_L4_30,HET_IDP_QN_15,HET_COMP_to_HET_IDP,30.0,15.0,1.6412202197485177,15.0,1.7550831633597168,False
null_random,HET_IDP_ASYN_1,HET_IDP_ASYN_5,HET_IDP_to_HET_IDP,1.0,5.0,3.853050572449405,4.0,3.9610977620115753,False
null_random,HET_KAPPA_0.0_20,HET_IDP_PABPN1_4,HET_KAPPA_to_HET_IDP,20.0,4.0,1.4975330641584348,16.0,1.6116991308787159,False
null_random,HET_IDP_RGG_15,HET_BLOCK_EL_4,HET_IDP_to_HET_BLOCK,15.0,4.0,4.36291389880387,11.0,4.47533843205281,False
null_random,HET_COMP_K6_L4_30,HET_IDP_TAU_6,HET_COMP_to_HET_IDP,30.0,6.0,1.050765207703484,24.0,1.166859586827825,False
null_random,HET_IDP_DDX4_20,HET_ALT_KL_2,HET_IDP_to_HET_ALT,20.0,2.0,7.019967396542414,18.0,7.134689591438246,False
null_random,HET_IDP_LAF1_25,HET_KAPPA_0.0_40,HET_IDP_to_HET_KAPPA,25.0,40.0,6.4042344733039425,15.0,6.518097416915141,False
null_random,HET_IDP_DDX4_20,HET_IDP_FUS_10,HET_IDP_to_HET_IDP,20.0,10.0,3.2058841155545443,10.0,3.3178735919185365,False
null_random,HET_COMP_K4_L6_10,HET_IDP_CPEB4_12,HET_COMP_to_HET_IDP,10.0,12.0,2.953169537810222,2.0,3.0586625992535628,False
null_random,HET_IDP_FUS_3,HET_IDP_EWSR1_15,HET_IDP_to_HET_IDP,3.0,15.0,3.5374319395162517,12.0,3.6502566863035595,False
null_random,HET_IDP_RGG_4,HET_COMP_K6_L4_50,HET_IDP_to_HET_COMP,4.0,50.0,3.43432771471594,46.0,3.5535784527244902,False
null_random,HET_COMP_K4_L6_10,HET_IDP_QN_5,HET_COMP_to_HET_IDP,10.0,5.0,1.3332873525252267,5.0,1.442246149871367,False
null_random,HET_BLOCK_EL_6,HET_IDP_EWSR1_10,HET_BLOCK_to_HET_IDP,6.0,10.0,3.1886735970233695,4.0,3.29672078658554,False
null_random,HET_IDP_RGG_18,HET_IDP_PABPN1_18,HET_IDP_to_HET_IDP,18.0,18.0,2.7826488485761045,0.0,2.8826488485761046,False
null_random,HET_BLOCK_KE_18,HET_COMP_K6_L4_10,HET_BLOCK_to_HET_COMP,18.0,10.0,4.420185031101425,8.0,4.531171153988105,False
null_random,HET_ALT_KL_10,HET_ALT_EL_8,HET_ALT_to_HET_ALT,10.0,8.0,1.7944713541594142,2.0,1.8999644156027549,False
null_random,HET_IDP_DDX4_4,HET_BLOCK_KE_12,HET_IDP_to_HET_BLOCK,4.0,12.0,1.5830338164624516,8.0,1.6940199393491326,False
null_random,HET_IDP_RGG_12,HET_IDP_ASYN_8,HET_IDP_to_HET_IDP,12.0,8.0,1.7001633512700391,4.0,1.8082105408322098,False
null_random,HET_IDP_PABPN1_8,HET_ALT_EL_18,HET_IDP_to_HET_ALT,8.0,18.0,1.262158830471157,10.0,1.374148306835149,False
null_random,HET_IDP_CPEB4_2,HET_ALT_KE_20,HET_IDP_to_HET_ALT,2.0,20.0,4.132358446900514,18.0,4.247080641796345,False
null_random,HET_ALT_EL_25,HET_IDP_FUS_12,HET_ALT_to_HET_IDP,25.0,12.0,1.7609925161064128,13.0,1.8741878027544892,False
null_random,HET_IDP_LAF1_10,HET_IDP_LAF1_3,HET_IDP_to_HET_IDP,10.0,3.0,3.7563508930762985,7.0,3.8667481007846978,False
null_random,HET_IDP_TAU_5,HET_IDP_ASYN_9,HET_IDP_to_HET_IDP,5.0,9.0,4.279438897243897,4.0,4.387486086806067,False
